tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	5071	0	live	PARK2	AR-JP, LPRS2, PDJ, PRKN	parkin RBR E3 ubiquitin protein ligase	Parkinson disease (autosomal recessive, juvenile) 2, parkin|parkinson juvenile disease protein 2|parkinson protein 2 E3 ubiquitin protein ligase|parkinson protein 2, E3 ubiquitin protein ligase (parkin)	6q25.2-q27	6	NC_000006.12	161347417	162727802	minus	16	602544	
9606	Homo sapiens	11315	0	live	PARK7	DJ-1, DJ1, HEL-S-67p	parkinson protein 7	Parkinson disease (autosomal recessive, early onset) 7|epididymis secretory sperm binding protein Li 67p|oncogene DJ1|protein DJ-1	1p36.23	1	NC_000001.11	7961654	7985283	plus	8	602533	
9606	Homo sapiens	6622	0	live	SNCA	NACP, PARK1, PARK4, PD1	synuclein alpha	non A-beta component of AD amyloid|synuclein alpha-140|synuclein, alpha (non A4 component of amyloid precursor)	4q21	4	NC_000004.12	89724099	89838314	minus	9	163890	
9606	Homo sapiens	26058	0	live	GIGYF2	GYF2, PARK11, PERQ2, PERQ3, TNRC15	GRB10 interacting GYF protein 2	PERQ amino acid rich, with GYF domain 3|Parkinson disease (autosomal recessive, early onset) 11|trinucleotide repeat-containing gene 15 protein	2q37.1	2	NC_000002.12	232697305	232860577	plus	35	612003	
9606	Homo sapiens	4137	0	live	MAPT	DDPAC, FTDP-17L, MSTD, MTBT1, MTBT2, PPND, PPP1R103, TAU, MAPT	microtubule associated protein tau	G protein beta1/gamma2 subunit-interacting factor 1|PHF-tau|microtubule-associated protein tau|neurofibrillary tangle protein|paired helical filament-tau|protein phosphatase 1, regulatory subunit 103	17q21.1	17	NC_000017.11	45894382	46028334	plus	15	157140	
9606	Homo sapiens	100359403	0	live	PARK16		Parkinson disease 16 (susceptibility)		1q32	1						613164	
10090	Mus musculus	57320	0	live	Park7	DJ-1, Dj1	Parkinson disease (autosomal recessive, early onset) 7	RNA-binding protein regulatory subunit|parkinson disease protein 7 homolog|protein DJ-1	4 E1	4	NC_000070.6	150897133	150914432	minus	8		
9606	Homo sapiens	170534	0	live	PARK10	AAOPD	Parkinson disease 10 (susceptibility)	Parkinson disease, age at onset of	1p	1						606852	
9606	Homo sapiens	5072	0	live	PARK3		Parkinson disease 3 (autosomal dominant, Lewy body)	Parkinson disease (autosomal dominant, Lewy body) 3|Parkinson disease (autosomal dominant, Lewy-body) 3|Parkinson disease, dominant Lewy-body, 3	2p13	2						602404	
10090	Mus musculus	50873	0	live	Park2	PRKN	Parkinson disease (autosomal recessive, juvenile) 2, parkin	parkin protein	17 7.8 cM	17	NC_000083.6	10840384	12063370	plus	15		
9606	Homo sapiens	677662	0	live	PARK12		Parkinson disease 12 (susceptibility)	Parkinson disease (X-linked) 12	Xq21-q25	X						300557	
10116	Rattus norvegicus	56816	0	live	Park2	Park, Prkn	parkin RBR E3 ubiquitin protein ligase	Parkinson disease (autosomal recessive, juvenile) 2, parkin|parkin variant SV5DEL|parkinson protein 2, E3 ubiquitin protein ligase	1q11	1	NC_005100.4	48880015	50069998	minus	13		
10116	Rattus norvegicus	117287	0	live	Park7	CAP1, DJ-1, Dj1, SP22	parkinson protein 7	Parkinson disease (autosomal recessive, early onset) 7|contraception-associated protein 1|fertility protein SP22|parkinson disease protein 7 homolog|protein DJ-1	5q36	5	NC_005104.4	167982438	168004724	minus	11		
9606	Homo sapiens	347862	0	live	PDDC1		Parkinson disease 7 domain containing 1		11p15.5	11	NC_000011.10	767217	777501	minus	7		
7955	Danio rerio	449674	0	live	park7	dj1, zgc:103725	parkinson protein 7	DJ-1 protein|parkinson disease (autosomal recessive, early onset) 7|parkinson disease protein 7 homolog|protein DJ-1|zDJ-1		11	NC_007122.6	40847607	40861932	plus	6		
